Id,Nome,Sq,PV,MV,FM,Gf,Gs,RigSegnati,RigTirati,RigParati,Assist,Amm,Esp
6981,Vaz,ROM,9,6.0,6.33,1,0,0,0,0,0,0,0
4404,Thorsby,CRE,22,5.95,6.32,3,0,0,0,0,1,4,0
6967,Diao,COM,16,5.94,6.31,2,0,0,0,0,1,2,0
5562,Thuram K.,JUV,35,6.03,6.31,3,0,0,0,0,2,2,0
2120,Bastoni,INT,28,6.16,6.3,1,0,0,0,0,4,6,0
6485,Kristensen T.,UDI,28,6.04,6.29,3,0,0,0,0,0,4,0
795,El Shaarawy,ROM,18,6.08,6.28,1,0,0,0,0,2,4,0
554,Zappacosta,ATA,35,6.03,6.27,3,0,0,0,0,1,3,0
2077,Pasalic,ATA,32,5.94,6.27,3,0,0,0,0,3,3,0
4465,Fagioli,FIO,33,6.08,6.27,2,0,0,0,0,3,5,0
5544,David,JUV,30,5.7,6.27,6,0,0,1,0,2,0,0
5504,Coulibaly L.,LEC,33,6.03,6.27,3,0,0,0,0,1,4,0
2816,Di Lorenzo,NAP,26,6.02,6.27,2,0,0,0,0,1,1,0
4947,Brescianini,FIO,19,5.95,6.26,2,0,0,0,0,1,2,0
6822,Ekhator,GEN,25,5.94,6.26,3,0,0,0,0,0,3,0
7318,Gandelman,LEC,17,5.85,6.26,2,0,0,0,0,1,0,0
5831,Gatti,JUV,16,5.97,6.25,2,0,0,0,0,0,3,0
5131,Gilmour,NAP,14,6.07,6.25,1,0,0,0,0,0,1,0
7120,Lang,NAP,14,5.96,6.25,1,0,0,0,0,2,2,0
6667,Benedyczak,PAR,10,5.9,6.25,1,0,1,1,0,1,1,0
6900,Rui Modesto,UDI,2,5.75,6.25,0,0,0,0,0,1,0,0
6439,Cheddira,LEC,24,5.75,6.25,4,0,0,0,0,1,3,0
7353,Pedro Felipe,SAS,2,5.75,6.25,0,0,0,0,0,1,0,0
5823,Baldanzi,GEN,17,6.0,6.24,1,0,0,0,0,2,2,0
7211,Athekame,MIL,19,5.89,6.24,2,0,0,0,0,2,3,0
6867,Valle,COM,26,6.06,6.23,1,0,0,0,0,3,3,0
5800,Gudmundsson A.,FIO,32,5.77,6.23,5,0,3,3,0,3,4,1
5298,Pobega,BOL,23,5.87,6.22,3,0,0,0,0,1,2,1
5496,Johnsen,CRE,9,5.78,6.22,1,0,0,0,0,1,0,0
2160,Gosens,FIO,25,5.86,6.22,3,0,0,0,0,1,2,0
5813,Miretti,JUV,16,6.0,6.22,1,0,0,0,0,1,1,0
4186,Guendouzi,LAZ,16,6.06,6.22,2,0,0,0,0,0,5,1
7133,Vandeputte,CRE,31,6.0,6.21,1,0,0,0,0,5,3,0
827,Locatelli,JUV,36,6.28,6.21,1,0,0,1,0,2,9,0
7220,Belghali,VER,26,6.1,6.21,2,0,0,0,0,0,6,0
5119,Samardzic,ATA,22,5.86,6.2,2,0,0,0,0,2,1,0
779,Cristante,ROM,37,6.09,6.2,2,0,0,0,0,1,6,0
608,Zapata D.,TOR,23,5.89,6.2,3,0,0,1,0,1,0,0
5651,Harrison,FIO,15,5.83,6.2,1,0,0,0,0,3,1,0
4210,Mina,CAG,26,6.02,6.19,2,0,0,0,0,1,3,1
5918,Sulemana K.,ATA,20,5.92,6.18,2,0,0,0,0,1,4,0
7125,Idrissi R.,CAG,19,5.95,6.18,2,0,0,0,0,0,3,0
5500,Cancellieri,LAZ,28,5.82,6.18,4,0,0,0,0,1,6,0
5527,Zanoli,UDI,19,5.95,6.18,1,0,0,0,0,2,1,0
6827,Njie,TOR,11,5.86,6.18,1,0,0,0,0,1,2,0
7219,Bernasconi,ATA,22,6.11,6.18,0,0,0,0,0,3,3,0
7249,Buksa,UDI,22,5.84,6.18,3,0,0,0,0,0,3,0
4359,Piccoli,FIO,27,5.7,6.17,4,0,0,0,0,1,1,0
4994,Vojvoda,COM,27,5.94,6.17,2,0,0,0,0,1,2,0
5514,Vasquez,GEN,36,6.11,6.17,1,0,0,0,0,0,2,0
4657,Celik,ROM,32,6.08,6.17,1,0,0,0,0,2,2,1
6575,Zaragoza,ROM,3,6.0,6.17,0,0,0,0,0,1,1,0
7036,Bakola,SAS,3,6.17,6.17,0,0,0,0,0,0,0,0
6054,Moro N.,BOL,28,5.96,6.16,2,0,0,0,0,0,1,0
7070,Sucic P.,INT,28,5.96,6.16,2,0,0,0,0,2,5,0
5835,Baschirotto,CRE,29,5.98,6.16,2,0,0,0,0,0,2,0
5453,Ricci S.,MIL,29,5.98,6.16,1,0,0,0,0,3,3,0
4263,Kabasele,UDI,29,5.97,6.16,3,0,0,0,0,0,5,1
6815,Fadera,SAS,24,5.92,6.15,2,0,0,0,0,1,5,0
6643,Dallinga,BOL,18,5.81,6.14,2,0,0,0,0,1,2,0
2334,Leris,PIS,32,5.89,6.14,2,0,0,0,0,3,2,0
6869,Ramon,COM,32,6.16,6.14,2,0,0,0,0,0,11,1
5336,Nzola,SAS,28,5.86,6.14,4,0,2,3,0,1,2,1
4137,Diego Carlos,COM,25,6.18,6.14,1,0,0,0,0,0,8,0
4287,Lobotka,NAP,31,6.08,6.13,1,0,0,0,0,0,3,0
5862,Valeri,PAR,34,6.1,6.13,0,0,0,0,0,2,2,0
7001,N'Dri,LEC,17,5.85,6.12,2,0,0,0,0,0,3,0
4665,Maripan,TOR,26,5.96,6.12,2,0,0,0,0,0,4,0
5885,Dodò,FIO,36,6.07,6.11,1,0,0,0,0,2,7,0
6814,Norton-Cuffy,GEN,27,5.94,6.11,2,0,0,0,0,1,3,1
6202,Beukema,NAP,22,5.89,6.11,2,0,0,0,0,0,2,0
6664,Delprato,PAR,35,6.01,6.11,2,0,0,0,0,0,5,0
6252,Folorunsho,CAG,26,5.92,6.1,2,0,0,0,0,0,3,0
7128,Kuhn,COM,15,5.83,6.1,1,0,0,0,0,1,0,0
6766,Kelly L.,JUV,35,6.04,6.1,1,0,0,0,0,1,4,0
7130,Folino,CRE,11,5.82,6.09,1,0,0,0,0,0,0,0
5877,Carlos Augusto,INT,28,6.05,6.09,1,0,0,0,0,1,6,0
5295,Musah,ATA,16,5.94,6.09,1,0,0,0,0,0,1,0
697,Cuadrado,PIS,16,6.0,6.09,1,0,1,1,0,0,3,0
6496,Bartesaghi,MIL,31,6.0,6.08,2,0,0,0,0,0,3,0
6458,Serdar,VER,18,5.83,6.08,2,0,0,0,0,0,3,0
6005,Ilkhan,TOR,18,5.92,6.08,1,0,0,0,0,2,2,1
5449,Parisi,FIO,23,6.11,6.07,1,0,0,0,0,1,6,0
7175,Joao Mario,BOL,15,5.87,6.07,1,0,0,0,0,1,2,0
2839,Sottil,LEC,21,5.86,6.07,1,0,0,0,0,2,1,0
5427,Gutierrez,NAP,22,5.89,6.07,1,0,0,0,0,1,0,0
6145,Ngonge,TOR,17,5.88,6.06,1,0,0,0,0,1,2,0
2593,Martin,GEN,29,5.91,6.05,1,0,0,1,0,5,2,0
4686,Fofana Y.,MIL,33,5.83,6.05,2,0,0,0,0,3,4,0
6271,El Aynaoui,ROM,21,5.93,6.05,1,0,0,0,0,2,5,0
7028,Bernede,VER,31,5.92,6.05,1,0,0,0,0,2,2,0
788,Freuler,BOL,28,6.02,6.04,1,0,0,0,0,2,5,0
5301,Luis Henrique,INT,27,5.87,6.04,1,0,0,0,0,2,1,0
6989,Tiago Gabriel,LEC,36,6.03,6.04,2,0,0,0,0,0,7,0
6898,Keita M.,PAR,36,6.0,6.04,1,0,0,0,0,1,1,0
5318,Tramoni M.,PIS,25,5.76,6.04,2,0,1,1,0,2,3,0
6630,Mosquera,VER,14,5.93,6.04,0,0,0,0,0,2,1,0
5761,Zhegrova,JUV,12,6.04,6.04,0,0,0,0,0,0,1,0
4734,Miranda J.,BOL,31,5.94,6.03,1,0,0,0,0,3,6,0
4461,Zappa,CAG,25,5.94,6.02,0,0,0,0,0,3,2,0
1871,Deiola,CAG,20,6.05,6.02,0,0,0,0,0,1,3,0
5791,Frendrup,GEN,36,6.0,6.01,1,0,0,0,0,0,5,0
22,De Roon,ATA,34,5.97,6.0,1,0,0,0,0,2,6,1
6206,Fabbian,FIO,22,5.75,6.0,2,0,0,0,0,0,2,0
6895,Dominguez B.,BOL,13,5.81,6.0,0,0,0,0,0,3,1,0
322,De Vrij,INT,8,6.06,6.0,0,0,0,0,0,0,1,0
2012,Milik,JUV,2,6.0,6.0,0,0,0,0,0,0,0,0
181,Vecino,LAZ,12,5.96,6.0,0,0,0,0,0,1,1,0
632,Zaccagni,LAZ,26,5.92,6.0,3,0,0,1,0,0,6,1
6633,Pierret,LEC,1,6.0,6.0,0,0,0,0,0,0,0,0
2815,Terracciano,MIL,2,6.0,6.0,0,0,0,0,0,0,0,0
6207,Almqvist,PAR,10,5.9,6.0,0,0,0,0,0,1,0,0
2117,Kastanos,VER,2,6.0,6.0,0,0,0,0,0,0,0,0
2762,Kouamè,FIO,1,6.0,6.0,0,0,0,0,0,0,0,0
7238,Kouadio,FIO,1,6.0,6.0,0,0,0,0,0,0,0,0
7246,Sala A.,LEC,4,5.75,6.0,0,0,0,0,0,1,0,0
2528,Matic,SAS,34,6.0,6.0,1,0,0,0,0,1,6,1
6528,Sarmiento J.,CRE,5,6.0,6.0,0,0,0,0,0,0,0,0
7276,Cremaschi,PAR,2,6.0,6.0,0,0,0,0,0,0,0,0
7277,Arena A.,ROM,1,6.0,6.0,0,0,0,0,0,0,0,0
7309,Isaac,VER,1,6.0,6.0,0,0,0,0,0,0,0,0
7335,Zatterstrom,GEN,2,6.0,6.0,0,0,0,0,0,0,0,0
7338,Albarracin,CAG,2,6.0,6.0,0,0,0,0,0,0,0,0
7368,Vermesan,VER,1,6.0,6.0,0,0,0,0,0,0,0,0
6294,Ndour,FIO,30,5.72,5.98,3,0,0,0,0,0,2,0
6663,Circati,PAR,31,5.98,5.98,1,0,0,0,0,0,6,0
7252,Stulic,LEC,31,5.61,5.98,4,0,1,1,0,0,1,0
4349,Nicolussi Caviglia,PAR,23,5.85,5.98,0,0,0,0,0,4,4,0
4479,Elmas,NAP,31,5.84,5.98,1,0,0,0,0,3,3,0
393,Luperto,CRE,34,5.91,5.97,1,0,0,0,0,1,4,0
513,Acerbi,INT,17,6.06,5.97,0,0,0,0,0,0,3,0
5520,Cambiaso,JUV,36,5.79,5.97,3,0,0,0,0,4,3,1
4502,Gallo,LEC,37,5.93,5.97,0,0,0,0,0,3,3,0
6672,Idzes,SAS,35,6.01,5.97,0,0,0,0,0,0,3,0
6046,Hien,ATA,28,6.02,5.96,1,0,0,0,0,0,5,0
7014,Smolcic I.,COM,25,6.08,5.96,0,0,0,0,0,1,8,0
6896,Van Der Brempt,COM,14,5.96,5.96,0,0,0,0,0,1,2,0
6642,Coco,TOR,35,5.89,5.96,1,0,0,0,0,1,3,0
6426,Pedersen,TOR,28,5.84,5.96,1,0,0,0,0,2,3,0
6047,Ehizibue,UDI,27,5.83,5.96,2,0,0,0,0,0,5,0
4870,Adopo,CAG,38,5.89,5.95,1,0,0,0,0,1,4,0
5471,Djuric,CRE,11,5.95,5.95,0,0,0,0,0,1,2,0
5578,Kossounou,ATA,17,5.79,5.94,1,0,0,0,0,0,1,0
5010,Ismajli,TOR,24,5.96,5.94,0,0,0,0,0,2,5,0
6042,Lucumì,BOL,28,5.91,5.93,1,0,0,0,0,0,5,0
2155,Cutrone,PAR,15,5.73,5.93,1,0,0,0,0,0,0,0
2525,Darmian,INT,6,5.92,5.92,0,0,0,0,0,0,0,0
6394,Ramadani,LEC,37,5.97,5.92,1,0,0,0,0,0,10,0
7155,Muharemovic,SAS,32,5.94,5.92,2,0,0,0,0,1,7,0
7377,Balbo,FIO,6,5.92,5.92,0,0,0,0,0,0,0,0
5701,Obert,CAG,34,5.97,5.91,0,0,0,0,0,3,8,1
2188,Marusic,LAZ,33,5.8,5.91,1,0,0,0,0,2,1,1
487,De Silvestri,BOL,10,6.0,5.9,0,0,0,0,0,0,2,0
2848,Frattesi,INT,15,5.9,5.9,0,0,0,0,0,0,0,0
5812,Terracciano F.,CRE,36,5.93,5.9,2,0,0,0,0,0,6,0
1842,Pierini,SAS,5,6.0,5.9,0,0,0,0,0,0,1,0
5820,Bertola,UDI,25,5.92,5.9,0,0,0,0,0,1,3,0
6680,Karlstrom,UDI,36,5.9,5.9,1,0,0,0,0,0,6,0
7198,Piotrowski,UDI,31,5.84,5.9,1,0,0,0,0,0,2,0
7272,Gueye,UDI,15,5.77,5.9,1,0,0,0,0,0,2,0
460,Romagnoli,LAZ,32,6.0,5.89,0,0,0,0,0,0,5,1
6215,Lucca,NAP,9,5.61,5.89,1,0,0,0,0,0,1,0
7143,Angori,PIS,35,5.86,5.89,0,0,0,0,0,2,2,0
6246,Lipani,SAS,22,5.91,5.89,0,0,0,0,0,1,3,0
6639,Frese,VER,31,5.89,5.89,2,0,0,0,0,0,8,0
7208,Miller L.,UDI,19,5.87,5.89,0,0,0,0,0,2,4,0
7069,Fortini,FIO,12,5.88,5.88,0,0,0,0,0,0,0,0
5007,Ilic,TOR,8,6.0,5.88,0,0,0,0,0,0,2,0
5555,Kamara H.,UDI,26,5.9,5.88,0,0,0,0,0,2,5,0
7268,Rodriguez Ju.,CAG,16,5.78,5.88,1,0,0,0,0,0,3,0
388,Albiol,PIS,8,5.81,5.88,0,0,0,0,0,1,1,0
6020,Ellertsson,GEN,35,5.8,5.87,1,0,0,0,0,1,1,1
5833,Gila,LAZ,31,5.95,5.87,0,0,0,0,0,0,3,1
7240,Siebert,LEC,19,5.79,5.87,1,0,0,0,0,0,3,0
6314,Openda,JUV,15,5.67,5.87,1,0,0,0,0,0,0,0
4284,Sergi Roberto,COM,14,5.96,5.86,0,0,0,0,0,0,3,0
6917,Masini,GEN,22,5.93,5.86,0,0,0,0,0,1,5,0
6629,Dele-Bashiru,LAZ,21,5.71,5.86,1,0,0,0,0,0,0,0
6631,Ghilardi,ROM,21,5.88,5.86,0,0,0,0,0,0,1,0
5532,Bradaric,VER,29,5.83,5.86,0,0,0,0,0,2,2,0
7253,Bella-Kotchap,VER,18,5.94,5.86,0,0,0,0,0,0,3,0
2640,Kolasinac,ATA,17,5.94,5.85,0,0,0,0,0,0,3,0
5858,Ferguson,BOL,23,5.87,5.85,1,0,0,0,0,0,5,1
6660,Marcandalli,GEN,31,5.89,5.85,0,0,0,0,0,1,4,0
5739,De Winter,MIL,24,5.71,5.85,1,0,0,0,0,1,1,0
7012,Provstgaard,LAZ,23,5.91,5.85,0,0,0,0,0,0,3,0
5290,Estevez,PAR,24,5.85,5.85,0,0,0,0,0,1,2,0
7146,Tourè I.,PIS,30,5.85,5.85,1,0,0,0,0,0,4,1
7209,Sorensen O.,PAR,31,5.76,5.85,1,0,0,0,0,1,2,0
5672,Dia,LAZ,25,5.66,5.84,1,0,0,0,0,2,1,0
4401,Gabbia,MIL,29,5.91,5.84,0,0,0,0,0,0,4,0
787,Djimsiti,ATA,33,5.89,5.83,0,0,0,0,0,0,4,0
6424,Prati,TOR,32,5.83,5.83,1,0,0,0,0,0,6,0
4751,Tomori,MIL,32,5.92,5.83,0,0,0,0,0,1,6,1
2724,Buongiorno,NAP,32,5.84,5.83,0,0,0,0,0,1,3,0
5481,Mazzocchi,NAP,9,5.83,5.83,0,0,0,0,0,1,0,1
4423,Hernani,PAR,3,5.83,5.83,0,0,0,0,0,0,0,0
7161,Bayo V.,UDI,12,5.75,5.83,0,0,0,0,0,1,0,0
6218,Oristanio,PAR,18,5.72,5.83,1,0,0,0,0,0,1,0
801,Gagliardini,VER,29,5.9,5.83,1,0,0,0,0,0,10,0
4433,Zortea,BOL,28,5.79,5.82,0,0,0,0,0,2,2,0
5688,Harroui,VER,17,5.71,5.82,1,0,1,1,0,0,3,0
7212,Heggem,BOL,25,5.86,5.82,0,0,0,0,0,0,0,1
5286,Akpa Akpro,VER,22,5.89,5.82,1,0,0,0,0,0,9,0
5784,Aebischer,PIS,35,5.81,5.81,1,0,0,0,0,1,8,0
7235,Troilo,PAR,21,5.88,5.81,1,0,0,0,0,0,5,2
7132,Collocolo,CRE,5,5.9,5.8,0,0,0,0,0,0,1,0
5998,Zerbin,CRE,30,5.77,5.8,0,0,0,0,0,2,2,0
2279,Romagna,SAS,5,5.8,5.8,0,0,0,0,0,0,0,0
7312,Arizala,UDI,5,5.8,5.8,0,0,0,0,0,0,0,0
7352,Edmundsson,VER,15,6.03,5.8,0,0,0,0,0,0,3,0
