Id,Nome,Sq,PV,MV,FM,Gf,Gs,RigSegnati,RigTirati,RigParati,Assist,Amm,Esp
5719,Asllani,INT,16,6.06,6.47,2,0,2,2,0,2,3,0
5637,Davis K.,UDI,17,6.12,6.47,2,0,0,0,0,1,2,0
5423,Bove,FIO,12,6.17,6.46,1,0,0,0,0,2,3,0
345,Keita B.,MON,10,5.95,6.45,2,0,0,0,0,0,2,0
1976,Mazzitelli,COM,8,6.0,6.44,1,0,0,0,0,1,1,0
4349,Nicolussi Caviglia,VEN,35,6.11,6.44,4,0,0,0,0,3,5,1
5393,Man,PAR,32,5.94,6.44,4,0,0,0,0,4,0,0
333,Cataldi,FIO,24,6.06,6.42,3,0,0,0,0,0,1,0
6956,Solet,UDI,19,6.29,6.42,1,0,0,0,0,1,1,1
2724,Buongiorno,NAP,22,6.32,6.41,1,0,0,0,0,0,2,0
5559,Da Cunha,COM,36,6.15,6.4,3,0,0,0,0,2,4,0
6409,Beltran L.,FIO,31,5.97,6.39,5,0,2,3,0,4,6,0
495,Correa,INT,16,5.97,6.38,2,0,0,0,0,2,3,0
5589,Kone' M.,ROM,33,6.26,6.38,2,0,0,0,0,1,6,0
4811,Joao Felix,MIL,12,6.0,6.38,2,0,0,0,0,0,3,0
5685,Koopmeiners,JUV,28,5.95,6.36,3,0,0,0,0,4,3,0
6206,Fabbian,BOL,22,5.98,6.36,3,0,0,0,0,0,2,0
4965,Marin,CAG,28,6.04,6.36,3,0,2,2,0,2,4,0
181,Vecino,LAZ,18,6.03,6.36,2,0,0,0,0,3,7,0
4772,Angelino,ROM,38,6.18,6.36,2,0,0,0,0,1,1,0
1978,Sensi,MON,7,5.93,6.36,1,0,1,1,0,0,0,0
6643,Dallinga,BOL,23,5.89,6.35,3,0,0,0,0,2,1,0
2816,Di Lorenzo,NAP,37,6.14,6.35,3,0,0,0,0,2,6,0
536,Politano,NAP,37,6.04,6.35,3,0,0,0,0,4,3,0
5688,Harroui,VER,10,5.9,6.35,1,0,0,0,0,2,1,0
5520,Cambiaso,JUV,32,6.12,6.34,2,0,0,0,0,3,4,0
4423,Hernani,PAR,25,6.0,6.34,3,0,3,3,0,3,7,0
2788,Bremer,JUV,6,6.42,6.33,0,0,0,0,0,0,1,0
6969,Billing,NAP,6,5.92,6.33,1,0,0,0,0,0,1,0
247,Pavoletti,CAG,13,6.0,6.31,2,0,0,0,0,0,5,0
152,Zielinski,INT,21,5.98,6.31,2,0,2,2,0,1,0,0
5298,Pobega,BOL,21,6.12,6.31,2,0,0,0,0,2,4,2
2438,Jovic,MIL,13,5.88,6.31,2,0,0,0,0,0,1,0
4364,Gaetano,CAG,27,5.94,6.31,2,0,0,0,0,4,0,0
6398,Isaksen,LAZ,37,6.01,6.3,4,0,0,0,0,1,5,0
5838,Birindelli,MON,20,5.9,6.3,3,0,0,0,0,0,2,0
2296,Mancini,ROM,37,6.22,6.3,2,0,0,0,0,1,8,0
2525,Darmian,INT,26,6.0,6.29,3,0,0,0,0,2,3,0
4923,Colombo,EMP,36,5.81,6.29,6,0,1,1,0,2,3,1
6630,Mosquera,VER,33,5.86,6.29,5,0,0,0,0,1,4,0
4179,Gonzalez N.,JUV,23,5.87,6.28,3,0,0,0,0,2,3,0
4427,Malinovskyi,GEN,9,6.17,6.28,0,0,0,0,0,2,2,0
5506,Ekuban,GEN,18,5.97,6.28,1,0,0,0,0,3,1,0
6217,Bisseck,INT,27,5.94,6.28,3,0,0,0,0,2,4,0
5813,Miretti,GEN,25,5.84,6.28,3,0,0,0,0,3,2,0
4263,Kabasele,UDI,16,5.91,6.28,2,0,0,0,0,0,0,0
6218,Oristanio,VEN,37,6.0,6.28,3,0,0,0,0,3,3,0
2544,Abraham,MIL,24,5.88,6.27,3,0,1,2,0,4,1,0
5119,Samardzic,ATA,28,6.11,6.27,2,0,0,0,0,0,3,0
6674,Andersen M.K.,VEN,13,6.0,6.27,1,0,0,0,0,1,1,0
2593,Martin,GEN,36,6.11,6.26,0,0,0,0,0,8,5,0
827,Locatelli,JUV,35,6.19,6.26,2,0,1,1,0,1,9,0
5862,Valeri,PAR,34,5.96,6.26,2,0,1,1,0,5,1,0
5678,Holm,BOL,16,6.06,6.25,1,0,0,0,0,1,3,0
6164,Vitinha O.,GEN,22,5.89,6.25,2,0,0,0,0,3,2,0
5831,Gatti,JUV,28,6.18,6.25,1,0,0,0,0,0,2,0
140,Hysaj,LAZ,8,6.0,6.25,0,0,0,0,0,3,0,1
4409,Rrahmani,NAP,38,6.22,6.25,1,0,0,0,0,1,2,0
5677,Perez N.,UDI,2,6.25,6.25,0,0,0,0,0,0,0,0
7022,Fila,VEN,10,5.8,6.25,2,0,0,0,0,0,1,1
7020,Salah-Eddine,ROM,2,5.75,6.25,0,0,0,0,0,1,0,0
5885,Dodo',FIO,35,6.21,6.24,0,0,0,0,0,5,8,0
6664,Delprato,PAR,34,6.06,6.24,4,2,0,0,0,0,8,0
4887,Bellanova,ATA,35,6.03,6.24,0,0,0,0,0,9,3,0
4686,Fofana Y.,MIL,34,6.04,6.24,1,0,0,0,0,6,5,0
5872,Helgason,LEC,17,6.0,6.24,0,0,0,0,0,4,0,0
5297,Luvumbo,CAG,26,5.96,6.23,2,0,0,0,0,2,2,0
1958,Caprari,MON,30,5.92,6.23,3,0,2,2,0,2,3,0
5319,Sohm,PAR,37,6.0,6.23,4,0,0,0,0,0,7,0
6684,Ekkelenkamp,UDI,33,5.92,6.23,3,0,0,0,0,2,2,0
6815,Fadera,COM,24,6.04,6.23,1,0,0,0,0,3,1,1
5888,Casadei,TOR,15,6.0,6.23,1,0,0,0,0,1,1,0
6994,Perez K.,VEN,16,6.09,6.22,1,0,0,0,0,1,4,0
5882,Mota,MON,31,5.74,6.21,5,0,0,0,0,1,3,0
5422,Zalewski,INT,19,6.03,6.21,1,0,0,0,0,2,3,0
440,Viola,CAG,25,5.84,6.2,3,0,0,0,0,1,2,0
4658,Ikone',COM,23,5.96,6.2,2,0,0,0,0,0,1,0
6556,Noslin,LAZ,20,5.85,6.2,2,0,0,0,0,2,2,0
788,Freuler,BOL,37,6.16,6.19,1,0,0,0,0,1,6,0
5010,Ismajli,EMP,29,6.24,6.19,0,0,0,0,0,0,3,0
5323,Martinez Quarta,FIO,8,5.88,6.19,1,0,0,0,0,0,1,0
5514,Vasquez,GEN,36,6.07,6.19,3,0,0,0,0,0,9,0
5453,Ricci S.,TOR,34,6.22,6.19,1,0,0,0,0,1,8,1
4401,Gabbia,MIL,25,6.02,6.18,2,0,0,0,0,0,4,0
441,Belotti,COM,12,5.71,6.17,2,0,0,0,0,0,1,0
5480,Ebuehi,EMP,3,6.17,6.17,0,0,0,0,0,0,0,0
513,Acerbi,INT,21,6.12,6.17,0,0,0,0,0,1,0,0
6257,Dorgu,LEC,21,5.88,6.17,3,0,0,0,0,1,2,1
6170,Gineitis,TOR,30,5.92,6.17,3,0,0,0,0,1,5,0
6653,Bravo,UDI,18,5.92,6.17,2,0,0,0,0,0,3,0
236,Lazovic,VER,24,5.79,6.17,2,0,1,1,0,3,0,0
6832,Palestra,ATA,3,6.17,6.17,0,0,0,0,0,0,0,0
6159,Sarr A.,VER,29,5.78,6.17,4,0,0,0,0,0,1,0
2529,Mkhitaryan,INT,32,5.97,6.16,1,0,0,0,0,5,4,0
4976,Kalulu,JUV,28,6.12,6.16,1,0,0,0,0,0,2,1
5022,Pavlovic,MIL,22,5.95,6.16,2,0,0,0,0,1,3,1
2077,Pasalic,ATA,33,5.92,6.15,3,0,0,1,0,2,1,0
4973,McKennie,JUV,31,5.9,6.15,2,0,0,0,0,3,3,0
6634,Tete Morente,LEC,30,5.87,6.15,3,0,0,0,0,2,5,0
4994,Vojvoda,COM,27,6.07,6.15,1,0,0,0,0,2,6,0
2640,Kolasinac,ATA,23,6.28,6.13,0,0,0,0,0,2,7,0
6628,Taremi,INT,19,5.89,6.13,1,0,1,1,0,2,1,0
1852,Spinazzola,NAP,23,5.98,6.13,1,0,0,0,0,1,1,0
6020,Ellertsson,VEN,35,5.93,6.13,2,0,0,0,0,2,2,0
5354,Ruggeri,ATA,26,6.04,6.12,0,0,0,0,0,3,2,0
6202,Beukema,BOL,34,6.1,6.12,0,0,0,0,0,1,1,0
5449,Parisi,FIO,20,5.9,6.12,2,0,0,0,0,0,3,0
49,Masina,TOR,24,5.96,6.12,1,0,0,0,0,3,5,0
6458,Serdar,VER,21,5.88,6.12,2,0,0,0,0,1,2,1
6190,Pisilli,ROM,25,5.98,6.12,2,0,0,0,0,1,7,0
2766,Zaniolo,FIO,19,5.92,6.11,2,0,0,0,0,1,6,1
4421,Augello,CAG,37,5.96,6.11,0,0,0,0,0,7,3,0
4292,Hernandez T.,MIL,33,5.83,6.11,4,0,0,1,0,3,4,1
2061,Simeone,NAP,19,5.92,6.11,1,0,0,0,0,1,1,0
6896,Van Der Brempt,COM,18,6.14,6.11,0,0,0,0,0,1,3,0
6917,Masini,GEN,18,6.0,6.11,1,0,0,0,0,0,2,0
6986,Rensch,ROM,9,6.0,6.11,0,0,0,0,0,1,0,0
7016,Coman F.,CAG,9,5.89,6.11,1,0,0,0,0,0,2,0
4734,Miranda J.,BOL,29,6.0,6.1,0,0,0,0,0,6,4,1
5739,De Winter,GEN,24,5.85,6.1,3,0,0,0,0,0,6,0
2188,Marusic,LAZ,31,5.79,6.1,4,0,0,0,0,0,1,0
6549,Pierotti,LEC,35,5.81,6.1,4,0,0,0,0,1,4,1
4287,Lobotka,NAP,31,6.11,6.1,0,0,0,0,0,1,3,0
5823,Baldanzi,ROM,21,5.95,6.1,1,0,0,0,0,1,2,0
5850,Lovric,UDI,35,5.94,6.1,2,0,0,0,0,2,5,0
697,Cuadrado,ATA,20,6.08,6.1,0,0,0,0,0,2,3,0
487,De Silvestri,BOL,16,5.94,6.09,1,0,0,0,0,0,1,0
2653,Lykogiannis,BOL,17,5.94,6.09,0,0,0,0,0,4,3,0
6054,Moro N.,BOL,17,6.06,6.09,0,0,0,0,0,1,1,0
2839,Sottil,MIL,22,5.93,6.09,1,0,0,0,0,1,1,0
4186,Guendouzi,LAZ,37,6.07,6.09,1,0,0,0,0,2,8,0
5881,Gytkjaer,VEN,17,5.74,6.09,2,0,1,1,0,0,0,0
6821,Hainaut,PAR,22,5.89,6.09,2,0,0,0,0,0,3,0
1871,Deiola,CAG,25,5.92,6.08,2,0,0,0,0,1,6,0
6039,Cabal,JUV,6,6.17,6.08,0,0,0,0,0,0,1,0
4465,Fagioli,FIO,24,5.96,6.08,1,0,0,0,0,2,4,0
2728,Pellegrini Lu.,LAZ,20,6.05,6.08,0,0,0,0,0,3,5,0
5835,Baschirotto,LEC,38,5.96,6.08,2,0,0,0,0,0,3,0
4385,Lazaro,TOR,31,5.98,6.08,0,0,0,0,0,6,6,0
4317,N'Dicka,ROM,38,6.09,6.07,0,0,0,0,0,0,2,0
4982,Erlic,BOL,7,6.07,6.07,0,0,0,0,0,0,0,0
5791,Frendrup,GEN,35,6.01,6.06,2,0,0,0,0,0,5,0
6632,Gaspar K.,LEC,24,6.08,6.06,0,0,0,0,0,1,3,0
6676,Engelhardt,COM,16,5.91,6.06,1,0,0,0,0,1,3,0
6822,Ekhator,GEN,16,5.84,6.06,1,0,0,0,0,1,1,0
6151,Perrone,COM,25,6.06,6.06,0,0,0,0,0,3,6,0
4210,Mina,CAG,31,6.05,6.05,1,0,0,0,0,0,4,1
5718,Viti,EMP,30,6.0,6.05,1,0,0,0,0,0,3,0
5555,Kamara H.,UDI,30,5.95,6.05,1,0,0,0,0,4,6,1
358,De Sciglio,EMP,12,5.79,6.04,1,0,0,0,0,0,0,0
6227,Okafor,NAP,12,5.79,6.04,1,0,0,0,0,0,0,0
6900,Rui Modesto,UDI,14,5.96,6.04,0,0,0,0,0,1,1,0
6459,Karlsson,LEC,17,5.76,6.03,2,0,1,1,0,0,3,0
4970,Messias,GEN,16,6.0,6.03,1,0,0,1,0,1,1,0
5804,Cacace,EMP,29,5.79,6.02,2,0,0,0,0,3,6,0
6495,Comuzzo,FIO,28,6.0,6.02,1,0,0,0,0,0,5,0
5500,Cancellieri,PAR,25,5.74,6.02,3,0,0,0,0,0,2,1
4665,Maripan,TOR,28,6.02,6.02,1,0,0,0,0,0,4,1
787,Djimsiti,ATA,33,6.0,6.0,1,0,0,0,0,2,6,0
5324,Godfrey,ATA,1,6.0,6.0,0,0,0,0,0,0,0,0
5067,Bakker,ATA,1,6.0,6.0,0,0,0,0,0,0,0,0
393,Luperto,CAG,36,5.92,6.0,1,0,0,0,0,2,4,0
5701,Obert,CAG,19,5.89,6.0,1,0,0,0,0,1,4,0
6640,Felici,CAG,19,5.87,6.0,0,0,0,0,0,3,1,0
556,Baselli,COM,1,6.0,6.0,0,0,0,0,0,0,0,0
5725,Kone B.,COM,1,6.0,6.0,0,0,0,0,0,0,1,0
2161,Haas,EMP,7,6.07,6.0,0,0,0,0,0,0,1,0
219,Sommariva,GEN,1,7.0,6.0,0,1,0,0,0,0,0,0
170,Badelj,GEN,22,5.93,6.0,1,0,0,0,0,0,3,0
4177,Pavard,INT,22,6.05,6.0,0,0,0,0,0,1,4,0
6642,Coco,TOR,32,6.03,6.0,2,0,0,0,0,0,10,0
6211,Zemura,UDI,21,5.81,6.0,1,0,0,0,0,2,2,0
6481,Payero,UDI,25,5.94,6.0,1,0,0,0,0,1,5,0
5507,Busio,VEN,32,5.88,6.0,2,0,0,0,0,0,4,0
1842,Pierini,VEN,2,6.0,6.0,0,0,0,0,0,0,0,0
6677,Adzic,JUV,1,6.0,6.0,0,0,0,0,0,0,0,0
6678,Liberali,MIL,1,6.0,6.0,0,0,0,0,0,0,0,0
5998,Zerbin,VEN,18,5.89,6.0,1,0,0,0,0,1,4,0
5436,Raimondo,VEN,1,6.0,6.0,0,0,0,0,0,0,0,0
6802,Savona,JUV,27,5.87,6.0,2,0,0,0,0,0,5,0
6826,Dembele' A.,TOR,9,5.78,6.0,1,0,0,0,0,0,0,1
6021,Abankwah,UDI,2,6.25,6.0,0,0,0,0,0,0,1,0
2406,Hummels,ROM,13,6.19,6.0,0,0,0,0,0,0,1,0
6912,Vlahovic V.,ATA,2,6.0,6.0,0,0,0,0,0,0,0,0
6916,Ahanor,GEN,6,6.0,6.0,0,0,0,0,0,0,0,0
4886,Pereiro,GEN,2,6.0,6.0,0,0,0,0,0,0,0,0
6989,Tiago Gabriel,LEC,2,6.0,6.0,0,0,0,0,0,0,0,0
7012,Provstgaard,LAZ,2,6.25,6.0,0,0,0,0,0,0,1,0
7018,Nelsson,ROM,4,6.0,6.0,0,0,0,0,0,0,0,0
5397,Kovalenko,EMP,3,6.0,6.0,0,0,0,0,0,0,0,0
7052,Perciun,TOR,2,6.0,6.0,0,0,0,0,0,0,0,0
7060,Cacciamani,TOR,1,6.0,6.0,0,0,0,0,0,0,0,0
6672,Idzes,VEN,35,5.97,5.99,1,0,0,0,0,0,5,0
5527,Zanoli,GEN,28,5.93,5.98,1,0,0,0,0,0,3,0
4459,Rovella,LAZ,33,6.09,5.98,0,0,0,0,0,3,13,0
4378,Ranieri L.,FIO,36,5.93,5.97,1,0,0,0,0,2,7,0
5840,Olivera,NAP,30,6.0,5.97,0,0,0,0,0,1,4,0
5421,Camara D.,PAR,14,6.07,5.96,0,0,0,0,0,0,3,0
5847,Bijol,UDI,34,6.06,5.96,1,0,0,0,0,2,11,1
695,Toloi,ATA,10,6.0,5.95,0,0,0,0,0,0,1,0
2762,Kouame',EMP,22,5.8,5.95,1,0,0,0,0,1,1,0
791,Sabelli,GEN,30,5.92,5.95,0,0,0,0,0,2,3,0
460,Romagnoli,LAZ,32,5.89,5.95,2,0,0,0,0,0,4,2
6914,Haj Mohamed,PAR,11,5.82,5.95,1,0,0,0,0,0,4,0
6394,Ramadani,LEC,27,5.85,5.94,1,0,0,0,0,1,3,0
5007,Ilic,TOR,17,5.88,5.94,1,0,0,0,0,0,4,0
5484,Svoboda,VEN,16,5.78,5.94,1,0,0,0,0,0,1,0
6011,Ekong,EMP,8,5.94,5.94,0,0,0,0,0,0,1,0
5578,Kossounou,ATA,17,5.97,5.94,0,0,0,0,0,0,1,0
5131,Gilmour,NAP,17,5.88,5.94,0,0,0,0,0,1,0,0
5856,Sambia,EMP,8,5.94,5.94,0,0,0,0,0,0,0,0
4461,Zappa,CAG,36,5.82,5.93,2,0,0,0,0,0,4,0
770,Pezzella Giu.,EMP,35,5.91,5.93,0,0,0,0,0,4,7,0
252,Biraghi,TOR,21,5.9,5.93,1,0,0,0,0,0,1,0
4342,Duda,VER,28,5.96,5.93,1,0,0,0,0,3,10,2
5695,Haps,VEN,22,5.82,5.93,1,0,0,0,0,1,3,0
4992,Gyasi,EMP,37,5.85,5.92,2,0,0,0,0,1,5,0
5878,Colpani,FIO,24,5.69,5.92,2,0,0,0,0,0,1,0
2285,Bani,GEN,20,5.98,5.92,0,0,0,0,0,0,3,0
6519,Camarda,MIL,6,5.92,5.92,0,0,0,0,0,0,0,0
6663,Circati,PAR,6,6.0,5.92,0,0,0,0,0,0,1,0
4284,Sergi Roberto,COM,12,6.0,5.92,0,0,0,0,0,1,4,0
6761,Veiga R.,JUV,13,6.0,5.92,0,0,0,0,0,0,2,0
5504,Coulibaly L.,LEC,37,5.86,5.91,1,0,0,0,0,0,3,0
6887,Leoni,PAR,17,5.88,5.91,1,0,0,0,0,0,3,1
5322,Mihaila,PAR,20,5.8,5.9,0,0,0,0,0,3,2,0
6673,Sverko,VEN,15,5.8,5.9,1,0,0,0,0,0,3,0
5486,Crnigoj,VEN,5,5.9,5.9,0,0,0,0,0,0,0,0
6904,Yeboah J.,VEN,29,5.83,5.9,1,0,0,0,0,2,6,0
6230,Dossena,COM,23,5.85,5.89,0,0,0,0,0,2,0,1
5833,Gila,LAZ,32,5.98,5.89,1,0,0,0,0,0,8,0
6212,Zarraga,UDI,19,5.74,5.89,1,0,0,0,0,0,0,0
5764,Coppola D.,VER,33,5.83,5.89,2,0,0,0,0,1,10,0
2117,Kastanos,VER,23,5.83,5.89,1,0,0,0,0,0,4,0
4498,Henderson L.,EMP,34,5.91,5.88,0,0,0,0,0,4,10,0
4530,Kyriakopoulos,MON,34,5.72,5.88,2,0,0,0,0,4,5,0
5880,Ciurria,MON,17,5.68,5.88,1,0,0,0,0,1,1,0
256,Juan Jesus,NAP,13,5.88,5.88,0,0,0,0,0,1,2,0
5307,Valenti,PAR,20,5.88,5.88,1,0,0,0,0,0,4,1
6480,Tchatchoua,VER,36,5.74,5.88,2,0,0,0,0,3,6,1
6804,Richardson,FIO,25,5.82,5.88,1,0,0,0,0,1,5,0
2181,Palomino,CAG,17,5.79,5.88,1,0,0,0,0,0,3,0
6885,Abdulhamid,ROM,4,5.62,5.88,0,0,0,0,0,1,0,0
6975,Alberto Costa,JUV,8,6.06,5.88,0,0,0,0,0,0,3,0
4870,Adopo,CAG,35,5.83,5.87,1,0,0,0,0,1,3,1
6015,Berisha M.,LEC,15,5.97,5.87,0,0,0,0,0,1,5,0
6232,Makoumbou,CAG,32,5.83,5.86,0,0,0,0,0,3,2,1
2325,Karamoh,TOR,21,5.86,5.86,0,0,0,0,0,1,2,0
7001,N'Dri,LEC,7,5.86,5.86,0,0,0,0,0,0,0,0
2263,Lazzari,LAZ,23,5.87,5.85,0,0,0,0,0,1,3,0
6001,Banda,LEC,13,5.81,5.85,0,0,0,0,0,1,1,0
6207,Almqvist,PAR,26,5.79,5.85,1,0,0,0,0,1,5,0
6893,Kempf,COM,31,5.95,5.85,0,0,0,0,0,0,4,1
6985,Candè,VEN,17,5.79,5.85,1,0,0,0,0,0,4,0
2515,Walker,MIL,10,5.9,5.85,0,0,0,0,0,0,1,0
4904,Mari',FIO,32,5.94,5.84,0,0,0,0,0,0,4,1
530,Pellegrini Lo.,ROM,25,5.64,5.84,2,0,1,1,0,1,4,0
479,Sanabria,TOR,22,5.7,5.84,2,0,0,1,0,1,2,0
1952,Zampano,VEN,22,5.73,5.84,1,0,0,0,0,2,5,0
5425,Urbanski,MON,12,5.71,5.83,1,0,0,0,0,0,3,0
6231,Azzi,CAG,6,6.0,5.83,0,0,0,0,0,0,2,0
6638,Marin R.,NAP,3,6.0,5.83,0,0,0,0,0,0,1,0
6644,Rocha Livramento,VER,23,5.74,5.83,1,0,0,0,0,1,2,1
6532,Buchanan T.,INT,3,5.83,5.83,0,0,0,0,0,0,0,0
6827,Njie,TOR,9,5.89,5.83,0,0,0,0,0,0,1,0
6883,Jean,LEC,18,5.83,5.83,0,0,0,0,0,0,0,0
6920,Martins K.,MON,6,5.75,5.83,0,0,0,0,0,1,1,0
2121,Melegoni,GEN,3,5.83,5.83,0,0,0,0,0,0,0,0
6245,Vogliacco,PAR,20,5.75,5.82,2,0,0,0,0,0,5,0
5353,Balogh,PAR,28,5.88,5.82,0,0,0,0,0,1,5,0
6680,Karlstrom,UDI,37,5.89,5.82,0,0,0,0,0,2,9,0
6683,Doumbia I.,VEN,19,5.82,5.82,0,0,0,0,0,0,0,0
6820,Sosa B.,TOR,19,5.82,5.82,0,0,0,0,0,0,0,0
6908,Atta,UDI,25,5.92,5.82,0,0,0,0,0,0,5,0
6410,Kaba,LEC,13,5.85,5.81,0,0,0,0,0,0,1,0
7014,Smolcic I.,COM,8,5.88,5.81,0,0,0,0,0,0,2,0
6424,Prati,CAG,10,5.85,5.8,0,0,0,0,0,0,1,0
6598,Mutandwa,CAG,5,5.8,5.8,0,0,0,0,0,0,0,0
5516,Bianco,MON,35,5.84,5.8,1,0,0,0,0,0,9,0
5919,Tchaouna,LAZ,20,5.75,5.8,1,0,0,0,0,0,2,1
2008,Linetty,TOR,22,5.8,5.8,1,0,0,0,0,0,6,0
2475,Sanchez,UDI,10,5.8,5.8,0,0,0,0,0,0,0,0
6990,Veiga D.,LEC,10,5.8,5.8,0,0,0,0,0,0,0,0
6046,Hien,ATA,29,5.97,5.79,0,0,0,0,0,0,10,0
6066,Posch,ATA,14,5.82,5.79,0,0,0,0,0,0,1,0
27,Grassi,EMP,28,5.86,5.79,1,0,0,0,0,0,8,1
4377,Castrovilli,MON,14,5.79,5.79,0,0,0,0,0,0,0,0
5290,Estevez,PAR,12,5.88,5.79,0,0,0,0,0,0,2,0
4657,Celik,ROM,31,5.81,5.79,0,0,0,0,0,2,5,0
5447,Altare,VEN,12,6.04,5.79,0,0,0,0,0,0,2,0
6639,Frese,VER,7,5.79,5.79,0,0,0,0,0,0,0,0
6531,Jimenez A.,MIL,21,5.9,5.79,0,0,0,0,0,0,6,0
6538,Onana J.,GEN,7,5.86,5.79,0,0,0,0,0,0,1,0
6867,Valle,COM,14,5.86,5.79,0,0,0,0,0,0,2,0
7028,Bernede,VER,12,5.62,5.79,1,0,0,0,0,0,2,0
418,Goldaniga,COM,30,5.88,5.78,1,0,0,0,0,0,10,1
327,Patric,LAZ,9,5.61,5.78,1,0,0,0,0,0,2,0
6047,Ehizibue,UDI,32,5.83,5.78,0,0,0,0,0,1,5,0
4911,Douglas Luiz,JUV,15,5.83,5.77,0,0,0,0,0,0,2,0
357,Calabria,BOL,13,5.81,5.77,0,0,0,0,0,1,3,0
2741,Pessina,MON,11,5.86,5.77,0,0,0,0,0,0,2,0
4890,Tameze,TOR,15,5.83,5.77,0,0,0,0,0,0,3,0
6485,Kristensen T.,UDI,22,5.75,5.77,1,0,0,0,0,0,5,0
6898,Keita M.,PAR,28,5.84,5.77,0,0,0,0,0,1,4,1
5435,Moreno Alb.,COM,23,5.85,5.76,0,0,0,0,0,0,4,0
186,Rebic,LEC,19,5.74,5.76,1,0,0,0,0,0,3,1
6042,Lucumi',BOL,32,5.88,5.75,0,0,0,0,0,1,8,1
4751,Tomori,MIL,18,5.81,5.75,0,0,0,0,0,1,2,1
6592,Forson O.,MON,6,5.75,5.75,0,0,0,0,0,0,0,0
6647,Dahl,ROM,2,5.75,5.75,0,0,0,0,0,0,0,0
5485,Bjarkason,VEN,4,5.88,5.75,0,0,0,0,0,0,2,0
4376,Zurkowski,EMP,4,5.75,5.75,0,0,0,0,0,0,0,0
4522,Amrabat,FIO,2,5.75,5.75,0,0,0,0,0,0,0,0
7019,Gourna-Douath,ROM,6,5.92,5.75,0,0,0,0,0,0,2,0
1939,Lapadula,CAG,11,5.77,5.73,0,0,0,0,0,0,1,0
6252,Folorunsho,FIO,13,5.92,5.73,0,0,0,0,0,0,5,0
6809,Marianucci,EMP,13,5.81,5.73,0,0,0,0,0,0,0,1
5603,Pongracic,FIO,18,5.92,5.72,0,0,0,0,0,0,1,1
6633,Pierret,LEC,30,5.75,5.72,0,0,0,0,0,0,2,0
4199,Loftus-Cheek,MIL,18,5.81,5.72,0,0,0,0,0,0,3,0
5532,Bradaric,VER,27,5.72,5.72,1,0,0,0,0,0,6,0
6654,Iovine,COM,7,5.86,5.71,0,0,0,0,0,0,2,0
572,Meret,NAP,34,6.32,5.71,0,25,0,0,2,0,0,0
6145,Ngonge,NAP,7,5.79,5.71,0,0,0,0,0,0,2,0
5626,Guilbert,LEC,31,5.79,5.71,0,0,0,0,0,1,3,2
5116,Martinez Jo.,INT,5,6.3,5.7,0,3,0,0,0,0,0,0
5457,Maleh,EMP,22,5.77,5.7,0,0,0,0,0,1,3,1
226,Izzo,MON,28,5.77,5.7,1,0,0,0,0,1,12,0
5992,Bondo,MIL,22,5.84,5.7,0,0,0,0,0,0,4,1
5481,Mazzocchi,NAP,10,5.75,5.7,0,0,0,0,0,0,2,0
6299,Le Fee,ROM,5,5.8,5.7,0,0,0,0,0,0,1,0
6191,Belahyane,LAZ,27,5.78,5.7,0,0,0,0,0,2,4,2
5824,Pafundi,UDI,5,5.7,5.7,0,0,0,0,0,0,0,0
5784,Aebischer,BOL,13,5.77,5.69,0,0,0,0,0,0,2,0
6660,Marcandalli,VEN,8,5.81,5.69,0,0,0,0,0,0,2,0
6524,Zeroli,MON,8,5.69,5.69,0,0,0,0,0,0,0,0
6486,Suslov,VER,31,5.77,5.69,0,0,0,0,0,1,5,1
4374,Walukiewicz,TOR,28,5.77,5.68,0,0,0,0,0,0,6,0
6537,Goglichidze,EMP,33,5.73,5.68,0,0,0,0,0,1,3,1
526,Duncan,VEN,14,5.75,5.68,0,0,0,0,0,0,2,0
376,Verdi,COM,3,5.83,5.67,0,0,0,0,0,0,1,0
6061,Oudin,LEC,6,5.75,5.67,0,0,0,0,0,0,1,0
6892,Schingtienne,VEN,15,5.73,5.67,0,0,0,0,0,0,2,0
